"theword","block","response","totcount","count","proportion","language"
"cup","count_mass","count noun",7,6,0.857142857142857,"Russian"
"cup","count_mass","count noun",7,6,0.857142857142857,"Russian"
"cup","count_mass","mass noun",7,1,0.142857142857143,"English (Australian)"
"cup","count_mass","mass noun",7,1,0.142857142857143,"Cantonese"
"cup","count_mass","mass noun",7,1,0.142857142857143,"Catalan"
"cup","count_mass","mass noun",7,1,0.142857142857143,"Japanese"
"cup","count_mass","mass noun",7,1,0.142857142857143,"English (American)"
"cup","count_mass","mass noun",7,1,0.142857142857143,"Mandarin (Beijing)"
"cup","count_mass","mass noun",7,1,0.142857142857143,"Spanish (Mexican)"
"cup","count_mass","mass noun",7,1,0.142857142857143,"Mandarin (Beijing)"
"cup","count_mass","mass noun",7,1,0.142857142857143,"Spanish (European)"
"cup","count_mass","mass noun",7,1,0.142857142857143,"Mandarin (Taiwanese)"
"cup","count_mass","mass noun",7,1,0.142857142857143,"French (French)"
"cup","count_mass","mass noun",7,1,0.142857142857143,"Korean"
"cup","count_mass","mass noun",7,1,0.142857142857143,"Russian"
"cup","count_mass","mass noun",7,1,0.142857142857143,"Russian"
"cupboard","count_mass","mass noun",6,1,0.166666666666667,"Mandarin (Taiwanese)"
"cupboard","count_mass","mass noun",6,1,0.166666666666667,"Turkish"
"cupboard","count_mass","count noun",6,5,0.833333333333333,"Mandarin (Taiwanese)"
"cupboard","count_mass","count noun",6,5,0.833333333333333,"Turkish"
"curtain","count_mass","count noun",8,8,1,"Hebrew"
"curtain","count_mass","count noun",8,8,1,"Japanese"
"curtain","count_mass","count noun",8,8,1,"Turkish"
"cushion","count_mass","count noun",10,9,0.9,"Spanish (European)"
"cushion","count_mass","mass noun",10,1,0.1,"Spanish (European)"
"cutlet","count_mass","mass noun",4,1,0.25,"Russian"
"cutlet","count_mass","unclear/unknown",4,1,0.25,"Russian"
"cutlet","count_mass","count noun",4,2,0.5,"Russian"
"deer","count_mass","count noun",6,4,0.666666666666667,"Hebrew"
"deer","count_mass","count noun",6,4,0.666666666666667,"English (American)"
"deer","count_mass","count noun",6,4,0.666666666666667,"Turkish"
"deer","count_mass","count noun",6,4,0.666666666666667,"Mandarin (Beijing)"
"deer","count_mass","count noun",6,4,0.666666666666667,"Mandarin (Taiwanese)"
"deer","count_mass","count noun",6,4,0.666666666666667,"Korean"
"deer","count_mass","mass noun",6,2,0.333333333333333,"Hebrew"
"deer","count_mass","mass noun",6,2,0.333333333333333,"English (American)"
"deer","count_mass","mass noun",6,2,0.333333333333333,"Turkish"
"deer","count_mass","mass noun",6,2,0.333333333333333,"Mandarin (Beijing)"
"deer","count_mass","mass noun",6,2,0.333333333333333,"Mandarin (Taiwanese)"
"deer","count_mass","mass noun",6,2,0.333333333333333,"Korean"
"dessert","count_mass","count noun",6,2,0.333333333333333,"Catalan"
"dessert","count_mass","mass noun",6,4,0.666666666666667,"Catalan"
"diaper","count_mass","count noun",6,6,1,"Spanish (European)"
"diaper","count_mass","count noun",6,6,1,"Korean"
"diaper","count_mass","count noun",6,6,1,"Kiswahili"
"diaper","count_mass","count noun",6,6,1,"English (American)"
"diaper","count_mass","count noun",6,6,1,"Japanese"
"diaper","count_mass","count noun",6,6,1,"Spanish (Peruvian)"
"diaper","count_mass","count noun",6,6,1,"French (French)"
"diaper","count_mass","count noun",6,6,1,"Cantonese"
"diaper","count_mass","count noun",6,6,1,"English (Australian)"
"diaper","count_mass","count noun",6,6,1,"Mandarin (Taiwanese)"
"diaper","count_mass","count noun",6,6,1,"Catalan"
"diaper","count_mass","count noun",6,6,1,"Turkish"
"diaper","count_mass","count noun",6,6,1,"Spanish (Mexican)"
"digger","count_mass","unclear/unknown",4,1,0.25,"Mandarin (Taiwanese)"
"digger","count_mass","count noun",4,3,0.75,"Mandarin (Taiwanese)"
"dining room","count_mass","count noun",9,4,0.444444444444444,"Catalan"
"dining room","count_mass","mass noun",9,2,0.222222222222222,"Catalan"
"dining room","count_mass","unclear/unknown",9,3,0.333333333333333,"Catalan"
"dinosaur","count_mass","count noun",6,5,0.833333333333333,"Cantonese"
"dinosaur","count_mass","count noun",6,5,0.833333333333333,"Catalan"
"dinosaur","count_mass","count noun",6,5,0.833333333333333,"Korean"
"dinosaur","count_mass","count noun",6,5,0.833333333333333,"Mandarin (Beijing)"
"dinosaur","count_mass","count noun",6,5,0.833333333333333,"Spanish (European)"
"dinosaur","count_mass","mass noun",6,1,0.166666666666667,"Cantonese"
"dinosaur","count_mass","mass noun",6,1,0.166666666666667,"Catalan"
"dinosaur","count_mass","mass noun",6,1,0.166666666666667,"Korean"
"dinosaur","count_mass","mass noun",6,1,0.166666666666667,"Mandarin (Beijing)"
"dinosaur","count_mass","mass noun",6,1,0.166666666666667,"Spanish (European)"
"dish","count_mass","count noun",6,5,0.833333333333333,"Japanese"
"dish","count_mass","count noun",6,5,0.833333333333333,"Russian"
"dish","count_mass","count noun",6,5,0.833333333333333,"Mandarin (Beijing)"
"dish","count_mass","count noun",6,5,0.833333333333333,"English (American)"
"dish","count_mass","mass noun",6,1,0.166666666666667,"Japanese"
"dish","count_mass","mass noun",6,1,0.166666666666667,"Russian"
"dish","count_mass","mass noun",6,1,0.166666666666667,"Mandarin (Beijing)"
"dish","count_mass","mass noun",6,1,0.166666666666667,"English (American)"
"dog","count_mass","count noun",7,7,1,"Korean"
"dog","count_mass","count noun",7,7,1,"Catalan"
"dog","count_mass","count noun",7,7,1,"Turkish"
"dog","count_mass","count noun",7,7,1,"Spanish (Mexican)"
"dog","count_mass","count noun",7,7,1,"French (French)"
"dog","count_mass","count noun",7,7,1,"Kiswahili"
"dog","count_mass","count noun",7,7,1,"Mandarin (Beijing)"
"dog","count_mass","count noun",7,7,1,"Japanese"
"dog","count_mass","count noun",7,7,1,"English (Australian)"
"dog","count_mass","count noun",7,7,1,"Russian"
"dog","count_mass","count noun",7,7,1,"Spanish (European)"
"doll","count_mass","count noun",6,6,1,"Korean"
"doll","count_mass","count noun",6,6,1,"Kiswahili"
"doll","count_mass","count noun",6,6,1,"Mandarin (Beijing)"
"doll","count_mass","count noun",6,6,1,"Cantonese"
"doll","count_mass","count noun",6,6,1,"Mandarin (Taiwanese)"
"doll","count_mass","count noun",6,6,1,"English (American)"
"doll","count_mass","count noun",6,6,1,"Japanese"
"doll","count_mass","count noun",6,6,1,"Catalan"
"doll","count_mass","count noun",6,6,1,"English (Australian)"
"doll","count_mass","count noun",6,6,1,"French (French)"
"doll","count_mass","count noun",6,6,1,"Spanish (European)"
"doll","count_mass","count noun",6,6,1,"Spanish (Mexican)"
"dolphin","count_mass","count noun",8,8,1,"Mandarin (Taiwanese)"
"dolphin","count_mass","count noun",8,8,1,"Catalan"
"donkey","count_mass","count noun",9,6,0.666666666666667,"Spanish (Mexican)"
"donkey","count_mass","count noun",9,6,0.666666666666667,"French (French)"
"donkey","count_mass","count noun",9,6,0.666666666666667,"English (Australian)"
"donkey","count_mass","count noun",9,6,0.666666666666667,"Catalan"
"donkey","count_mass","count noun",9,6,0.666666666666667,"Spanish (European)"
"donkey","count_mass","count noun",9,6,0.666666666666667,"English (American)"
"donkey","count_mass","count noun",9,6,0.666666666666667,"Russian"
"donkey","count_mass","count noun",9,6,0.666666666666667,"Turkish"
"donkey","count_mass","mass noun",9,3,0.333333333333333,"Spanish (Mexican)"
"donkey","count_mass","mass noun",9,3,0.333333333333333,"French (French)"
"donkey","count_mass","mass noun",9,3,0.333333333333333,"English (Australian)"
"donkey","count_mass","mass noun",9,3,0.333333333333333,"Catalan"
"donkey","count_mass","mass noun",9,3,0.333333333333333,"Spanish (European)"
"donkey","count_mass","mass noun",9,3,0.333333333333333,"English (American)"
"donkey","count_mass","mass noun",9,3,0.333333333333333,"Russian"
"donkey","count_mass","mass noun",9,3,0.333333333333333,"Turkish"
"donut","count_mass","count noun",6,6,1,"Mandarin (Taiwanese)"
"donut","count_mass","count noun",6,6,1,"Korean"
"donut","count_mass","count noun",6,6,1,"Japanese"
"donut","count_mass","count noun",6,6,1,"Mandarin (Beijing)"
"door","count_mass","count noun",4,3,0.75,"Catalan"
"door","count_mass","count noun",4,3,0.75,"Turkish"
"door","count_mass","count noun",4,3,0.75,"Mandarin (Beijing)"
"door","count_mass","count noun",4,3,0.75,"French (French)"
"door","count_mass","count noun",4,3,0.75,"English (Australian)"
"door","count_mass","count noun",4,3,0.75,"Japanese"
"door","count_mass","count noun",4,3,0.75,"Russian"
"door","count_mass","count noun",4,3,0.75,"Mandarin (Taiwanese)"
"door","count_mass","count noun",4,3,0.75,"Cantonese"
"door","count_mass","count noun",4,3,0.75,"Korean"
"door","count_mass","count noun",4,3,0.75,"Spanish (Mexican)"
"door","count_mass","count noun",4,3,0.75,"Spanish (Peruvian)"
"door","count_mass","count noun",4,3,0.75,"Spanish (European)"
"door","count_mass","count noun",4,3,0.75,"English (American)"
"door","count_mass","unclear/unknown",4,1,0.25,"Catalan"
"door","count_mass","unclear/unknown",4,1,0.25,"Turkish"
"door","count_mass","unclear/unknown",4,1,0.25,"Mandarin (Beijing)"
"door","count_mass","unclear/unknown",4,1,0.25,"French (French)"
"door","count_mass","unclear/unknown",4,1,0.25,"English (Australian)"
"door","count_mass","unclear/unknown",4,1,0.25,"Japanese"
"door","count_mass","unclear/unknown",4,1,0.25,"Russian"
"door","count_mass","unclear/unknown",4,1,0.25,"Mandarin (Taiwanese)"
"door","count_mass","unclear/unknown",4,1,0.25,"Cantonese"
"door","count_mass","unclear/unknown",4,1,0.25,"Korean"
"door","count_mass","unclear/unknown",4,1,0.25,"Spanish (Mexican)"
"door","count_mass","unclear/unknown",4,1,0.25,"Spanish (Peruvian)"
"door","count_mass","unclear/unknown",4,1,0.25,"Spanish (European)"
"door","count_mass","unclear/unknown",4,1,0.25,"English (American)"
"doorbell","count_mass","count noun",8,5,0.625,"Catalan"
"doorbell","count_mass","mass noun",8,1,0.125,"Catalan"
"doorbell","count_mass","unclear/unknown",8,2,0.25,"Catalan"
"dragon","count_mass","count noun",11,10,0.909090909090909,"Mandarin (Beijing)"
"dragon","count_mass","mass noun",11,1,0.0909090909090909,"Mandarin (Beijing)"
"dragonfly","count_mass","count noun",9,9,1,"Mandarin (Beijing)"
"drawer","count_mass","count noun",5,5,1,"Spanish (Mexican)"
"drawer","count_mass","count noun",5,5,1,"Cantonese"
"drawer","count_mass","count noun",5,5,1,"Mandarin (Beijing)"
"drawer","count_mass","count noun",5,5,1,"English (American)"
"drawer","count_mass","count noun",5,5,1,"English (Australian)"
"drawer","count_mass","count noun",5,5,1,"Mandarin (Taiwanese)"
"drawer","count_mass","count noun",5,5,1,"Spanish (Peruvian)"
"drawer","count_mass","count noun",5,5,1,"Korean"
"drawer","count_mass","count noun",5,5,1,"French (French)"
"drawer","count_mass","count noun",5,5,1,"Catalan"
"dress (object)","count_mass","count noun",10,9,0.9,"English (Australian)"
"dress (object)","count_mass","count noun",10,9,0.9,"Korean"
"dress (object)","count_mass","count noun",10,9,0.9,"French (French)"
"dress (object)","count_mass","count noun",10,9,0.9,"Mandarin (Taiwanese)"
"dress (object)","count_mass","count noun",10,9,0.9,"Spanish (European)"
"dress (object)","count_mass","count noun",10,9,0.9,"Spanish (Mexican)"
"dress (object)","count_mass","count noun",10,9,0.9,"Russian"
"dress (object)","count_mass","count noun",10,9,0.9,"Kiswahili"
"dress (object)","count_mass","count noun",10,9,0.9,"English (American)"
"dress (object)","count_mass","count noun",10,9,0.9,"Turkish"
"dress (object)","count_mass","mass noun",10,1,0.1,"English (Australian)"
"dress (object)","count_mass","mass noun",10,1,0.1,"Korean"
"dress (object)","count_mass","mass noun",10,1,0.1,"French (French)"
"dress (object)","count_mass","mass noun",10,1,0.1,"Mandarin (Taiwanese)"
"dress (object)","count_mass","mass noun",10,1,0.1,"Spanish (European)"
"dress (object)","count_mass","mass noun",10,1,0.1,"Spanish (Mexican)"
"dress (object)","count_mass","mass noun",10,1,0.1,"Russian"
"dress (object)","count_mass","mass noun",10,1,0.1,"Kiswahili"
"dress (object)","count_mass","mass noun",10,1,0.1,"English (American)"
"dress (object)","count_mass","mass noun",10,1,0.1,"Turkish"
"dress shoe","count_mass","count noun",7,6,0.857142857142857,"Korean"
"dress shoe","count_mass","mass noun",7,1,0.142857142857143,"Korean"
"dried seaweed","count_mass","count noun",8,3,0.375,"Korean"
"dried seaweed","count_mass","mass noun",8,4,0.5,"Korean"
"dried seaweed","count_mass","unclear/unknown",8,1,0.125,"Korean"
"drink (beverage)","count_mass","unclear/unknown",10,1,0.1,"English (Australian)"
"drink (beverage)","count_mass","unclear/unknown",10,1,0.1,"Mandarin (Taiwanese)"
"drink (beverage)","count_mass","unclear/unknown",10,1,0.1,"Mandarin (Beijing)"
"drink (beverage)","count_mass","unclear/unknown",10,1,0.1,"English (American)"
"drink (beverage)","count_mass","count noun",10,4,0.4,"English (Australian)"
"drink (beverage)","count_mass","count noun",10,4,0.4,"Mandarin (Taiwanese)"
"drink (beverage)","count_mass","count noun",10,4,0.4,"Mandarin (Beijing)"
"drink (beverage)","count_mass","count noun",10,4,0.4,"English (American)"
"drink (beverage)","count_mass","mass noun",10,5,0.5,"English (Australian)"
"drink (beverage)","count_mass","mass noun",10,5,0.5,"Mandarin (Taiwanese)"
"drink (beverage)","count_mass","mass noun",10,5,0.5,"Mandarin (Beijing)"
"drink (beverage)","count_mass","mass noun",10,5,0.5,"English (American)"
"drum","count_mass","count noun",6,3,0.5,"Japanese"
"drum","count_mass","count noun",6,3,0.5,"Catalan"
"drum","count_mass","mass noun",6,1,0.166666666666667,"Japanese"
"drum","count_mass","mass noun",6,1,0.166666666666667,"Catalan"
"drum","count_mass","unclear/unknown",6,2,0.333333333333333,"Japanese"
"drum","count_mass","unclear/unknown",6,2,0.333333333333333,"Catalan"
"drum (object)","count_mass","count noun",10,8,0.8,"Spanish (European)"
"drum (object)","count_mass","count noun",10,8,0.8,"Spanish (Peruvian)"
"drum (object)","count_mass","count noun",10,8,0.8,"Turkish"
"drum (object)","count_mass","count noun",10,8,0.8,"Mandarin (Taiwanese)"
"drum (object)","count_mass","mass noun",10,2,0.2,"Spanish (European)"
"drum (object)","count_mass","mass noun",10,2,0.2,"Spanish (Peruvian)"
"drum (object)","count_mass","mass noun",10,2,0.2,"Turkish"
"drum (object)","count_mass","mass noun",10,2,0.2,"Mandarin (Taiwanese)"
"dryer","count_mass","count noun",6,3,0.5,"Mandarin (Taiwanese)"
"dryer","count_mass","count noun",6,3,0.5,"English (American)"
"dryer","count_mass","mass noun",6,1,0.166666666666667,"Mandarin (Taiwanese)"
"dryer","count_mass","mass noun",6,1,0.166666666666667,"English (American)"
"dryer","count_mass","unclear/unknown",6,2,0.333333333333333,"Mandarin (Taiwanese)"
"dryer","count_mass","unclear/unknown",6,2,0.333333333333333,"English (American)"
"duck","count_mass","count noun",7,7,1,"Catalan"
"duck","count_mass","count noun",7,7,1,"English (Australian)"
"duck","count_mass","count noun",7,7,1,"Spanish (European)"
"duck","count_mass","count noun",7,7,1,"English (American)"
"duck","count_mass","count noun",7,7,1,"Mandarin (Beijing)"
"duck","count_mass","count noun",7,7,1,"Korean"
"duck","count_mass","count noun",7,7,1,"Turkish"
"duck","count_mass","count noun",7,7,1,"Japanese"
"duck","count_mass","count noun",7,7,1,"Russian"
"duck","count_mass","count noun",7,7,1,"French (French)"
"duck","count_mass","count noun",7,7,1,"Spanish (Mexican)"
"duck","count_mass","count noun",7,7,1,"Cantonese"
"duck","count_mass","count noun",7,7,1,"Mandarin (Taiwanese)"
"dumpling","count_mass","count noun",10,9,0.9,"Mandarin (Taiwanese)"
"dumpling","count_mass","count noun",10,9,0.9,"Mandarin (Beijing)"
"dumpling","count_mass","count noun",10,9,0.9,"Mandarin (Beijing)"
"dumpling","count_mass","mass noun",10,1,0.1,"Mandarin (Taiwanese)"
"dumpling","count_mass","mass noun",10,1,0.1,"Mandarin (Beijing)"
"dumpling","count_mass","mass noun",10,1,0.1,"Mandarin (Beijing)"
"dust","count_mass","mass noun",6,6,1,"Turkish"
"dustpan","count_mass","count noun",6,6,1,"Mandarin (Beijing)"
"dustpan","count_mass","count noun",6,6,1,"Russian"
"eagle","count_mass","count noun",9,9,1,"Turkish"
"eagle","count_mass","count noun",9,9,1,"Mandarin (Taiwanese)"
"eagle","count_mass","count noun",9,9,1,"Mandarin (Beijing)"
"ear","count_mass","count noun",6,4,0.666666666666667,"English (American)"
"ear","count_mass","count noun",6,4,0.666666666666667,"Spanish (Mexican)"
"ear","count_mass","count noun",6,4,0.666666666666667,"Russian"
"ear","count_mass","count noun",6,4,0.666666666666667,"Korean"
"ear","count_mass","count noun",6,4,0.666666666666667,"Japanese"
"ear","count_mass","count noun",6,4,0.666666666666667,"French (French)"
"ear","count_mass","count noun",6,4,0.666666666666667,"Catalan"
"ear","count_mass","count noun",6,4,0.666666666666667,"Spanish (Peruvian)"
"ear","count_mass","count noun",6,4,0.666666666666667,"English (Australian)"
"ear","count_mass","count noun",6,4,0.666666666666667,"Cantonese"
"ear","count_mass","count noun",6,4,0.666666666666667,"Spanish (European)"
"ear","count_mass","count noun",6,4,0.666666666666667,"Turkish"
"ear","count_mass","count noun",6,4,0.666666666666667,"Kiswahili"
"ear","count_mass","count noun",6,4,0.666666666666667,"Mandarin (Taiwanese)"
"ear","count_mass","count noun",6,4,0.666666666666667,"Mandarin (Beijing)"
"ear","count_mass","mass noun",6,2,0.333333333333333,"English (American)"
"ear","count_mass","mass noun",6,2,0.333333333333333,"Spanish (Mexican)"
"ear","count_mass","mass noun",6,2,0.333333333333333,"Russian"
"ear","count_mass","mass noun",6,2,0.333333333333333,"Korean"
"ear","count_mass","mass noun",6,2,0.333333333333333,"Japanese"
"ear","count_mass","mass noun",6,2,0.333333333333333,"French (French)"
"ear","count_mass","mass noun",6,2,0.333333333333333,"Catalan"
"ear","count_mass","mass noun",6,2,0.333333333333333,"Spanish (Peruvian)"
"ear","count_mass","mass noun",6,2,0.333333333333333,"English (Australian)"
"ear","count_mass","mass noun",6,2,0.333333333333333,"Cantonese"
"ear","count_mass","mass noun",6,2,0.333333333333333,"Spanish (European)"
"ear","count_mass","mass noun",6,2,0.333333333333333,"Turkish"
"ear","count_mass","mass noun",6,2,0.333333333333333,"Kiswahili"
"ear","count_mass","mass noun",6,2,0.333333333333333,"Mandarin (Taiwanese)"
"ear","count_mass","mass noun",6,2,0.333333333333333,"Mandarin (Beijing)"
"earring","count_mass","count noun",4,4,1,"Spanish (Mexican)"
"earring","count_mass","count noun",4,4,1,"Turkish"
"earring","count_mass","count noun",4,4,1,"Spanish (European)"
"earth","count_mass","unclear/unknown",5,1,0.2,"Turkish"
"earth","count_mass","mass noun",5,4,0.8,"Turkish"
"egg","count_mass","count noun",7,6,0.857142857142857,"Korean"
"egg","count_mass","count noun",7,6,0.857142857142857,"Spanish (Mexican)"
"egg","count_mass","count noun",7,6,0.857142857142857,"Cantonese"
"egg","count_mass","count noun",7,6,0.857142857142857,"Catalan"
"egg","count_mass","count noun",7,6,0.857142857142857,"Turkish"
"egg","count_mass","count noun",7,6,0.857142857142857,"Mandarin (Beijing)"
"egg","count_mass","count noun",7,6,0.857142857142857,"Spanish (European)"
"egg","count_mass","count noun",7,6,0.857142857142857,"English (American)"
"egg","count_mass","count noun",7,6,0.857142857142857,"Japanese"
"egg","count_mass","count noun",7,6,0.857142857142857,"French (French)"
"egg","count_mass","count noun",7,6,0.857142857142857,"Russian"
"egg","count_mass","count noun",7,6,0.857142857142857,"English (Australian)"
"egg","count_mass","count noun",7,6,0.857142857142857,"Mandarin (Taiwanese)"
"egg","count_mass","mass noun",7,1,0.142857142857143,"Korean"
"egg","count_mass","mass noun",7,1,0.142857142857143,"Spanish (Mexican)"
"egg","count_mass","mass noun",7,1,0.142857142857143,"Cantonese"
"egg","count_mass","mass noun",7,1,0.142857142857143,"Catalan"
"egg","count_mass","mass noun",7,1,0.142857142857143,"Turkish"
"egg","count_mass","mass noun",7,1,0.142857142857143,"Mandarin (Beijing)"
"egg","count_mass","mass noun",7,1,0.142857142857143,"Spanish (European)"
"egg","count_mass","mass noun",7,1,0.142857142857143,"English (American)"
"egg","count_mass","mass noun",7,1,0.142857142857143,"Japanese"
"egg","count_mass","mass noun",7,1,0.142857142857143,"French (French)"
"egg","count_mass","mass noun",7,1,0.142857142857143,"Russian"
"egg","count_mass","mass noun",7,1,0.142857142857143,"English (Australian)"
"egg","count_mass","mass noun",7,1,0.142857142857143,"Mandarin (Taiwanese)"
"eggplant","count_mass","count noun",6,4,0.666666666666667,"Japanese"
"eggplant","count_mass","mass noun",6,1,0.166666666666667,"Japanese"
"eggplant","count_mass","unclear/unknown",6,1,0.166666666666667,"Japanese"
"elbow","count_mass","count noun",10,10,1,"Catalan"
"elephant","count_mass","unclear/unknown",10,1,0.1,"Japanese"
"elephant","count_mass","unclear/unknown",10,1,0.1,"Catalan"
"elephant","count_mass","unclear/unknown",10,1,0.1,"Spanish (Mexican)"
"elephant","count_mass","unclear/unknown",10,1,0.1,"English (American)"
"elephant","count_mass","unclear/unknown",10,1,0.1,"Russian"
"elephant","count_mass","unclear/unknown",10,1,0.1,"Cantonese"
"elephant","count_mass","unclear/unknown",10,1,0.1,"English (Australian)"
"elephant","count_mass","unclear/unknown",10,1,0.1,"Mandarin (Beijing)"
"elephant","count_mass","unclear/unknown",10,1,0.1,"Korean"
"elephant","count_mass","unclear/unknown",10,1,0.1,"Mandarin (Taiwanese)"
"elephant","count_mass","unclear/unknown",10,1,0.1,"Turkish"
"elephant","count_mass","unclear/unknown",10,1,0.1,"Spanish (European)"
"elephant","count_mass","unclear/unknown",10,1,0.1,"French (French)"
"elephant","count_mass","unclear/unknown",10,1,0.1,"Spanish (Peruvian)"
"elephant","count_mass","count noun",10,9,0.9,"Japanese"
"elephant","count_mass","count noun",10,9,0.9,"Catalan"
"elephant","count_mass","count noun",10,9,0.9,"Spanish (Mexican)"
"elephant","count_mass","count noun",10,9,0.9,"English (American)"
"elephant","count_mass","count noun",10,9,0.9,"Russian"
"elephant","count_mass","count noun",10,9,0.9,"Cantonese"
"elephant","count_mass","count noun",10,9,0.9,"English (Australian)"
"elephant","count_mass","count noun",10,9,0.9,"Mandarin (Beijing)"
"elephant","count_mass","count noun",10,9,0.9,"Korean"
"elephant","count_mass","count noun",10,9,0.9,"Mandarin (Taiwanese)"
"elephant","count_mass","count noun",10,9,0.9,"Turkish"
"elephant","count_mass","count noun",10,9,0.9,"Spanish (European)"
"elephant","count_mass","count noun",10,9,0.9,"French (French)"
"elephant","count_mass","count noun",10,9,0.9,"Spanish (Peruvian)"
"elevator","count_mass","count noun",7,6,0.857142857142857,"Mandarin (Beijing)"
"elevator","count_mass","count noun",7,6,0.857142857142857,"Catalan"
"elevator","count_mass","count noun",7,6,0.857142857142857,"Cantonese"
"elevator","count_mass","count noun",7,6,0.857142857142857,"Mandarin (Taiwanese)"
"elevator","count_mass","count noun",7,6,0.857142857142857,"Russian"
"elevator","count_mass","unclear/unknown",7,1,0.142857142857143,"Mandarin (Beijing)"
"elevator","count_mass","unclear/unknown",7,1,0.142857142857143,"Catalan"
"elevator","count_mass","unclear/unknown",7,1,0.142857142857143,"Cantonese"
"elevator","count_mass","unclear/unknown",7,1,0.142857142857143,"Mandarin (Taiwanese)"
"elevator","count_mass","unclear/unknown",7,1,0.142857142857143,"Russian"
"eye","count_mass","mass noun",9,2,0.222222222222222,"Cantonese"
"eye","count_mass","mass noun",9,2,0.222222222222222,"Turkish"
"eye","count_mass","mass noun",9,2,0.222222222222222,"Russian"
"eye","count_mass","mass noun",9,2,0.222222222222222,"English (Australian)"
"eye","count_mass","mass noun",9,2,0.222222222222222,"Mandarin (Taiwanese)"
"eye","count_mass","mass noun",9,2,0.222222222222222,"Spanish (Mexican)"
"eye","count_mass","mass noun",9,2,0.222222222222222,"Spanish (European)"
"eye","count_mass","mass noun",9,2,0.222222222222222,"Mandarin (Beijing)"
"eye","count_mass","mass noun",9,2,0.222222222222222,"Catalan"
"eye","count_mass","mass noun",9,2,0.222222222222222,"Spanish (Peruvian)"
"eye","count_mass","mass noun",9,2,0.222222222222222,"French (French)"
"eye","count_mass","mass noun",9,2,0.222222222222222,"Korean"
"eye","count_mass","mass noun",9,2,0.222222222222222,"Japanese"
"eye","count_mass","mass noun",9,2,0.222222222222222,"English (American)"
"eye","count_mass","count noun",9,7,0.777777777777778,"Cantonese"
"eye","count_mass","count noun",9,7,0.777777777777778,"Turkish"
"eye","count_mass","count noun",9,7,0.777777777777778,"Russian"
"eye","count_mass","count noun",9,7,0.777777777777778,"English (Australian)"
"eye","count_mass","count noun",9,7,0.777777777777778,"Mandarin (Taiwanese)"
"eye","count_mass","count noun",9,7,0.777777777777778,"Spanish (Mexican)"
"eye","count_mass","count noun",9,7,0.777777777777778,"Spanish (European)"
"eye","count_mass","count noun",9,7,0.777777777777778,"Mandarin (Beijing)"
"eye","count_mass","count noun",9,7,0.777777777777778,"Catalan"
"eye","count_mass","count noun",9,7,0.777777777777778,"Spanish (Peruvian)"
"eye","count_mass","count noun",9,7,0.777777777777778,"French (French)"
"eye","count_mass","count noun",9,7,0.777777777777778,"Korean"
"eye","count_mass","count noun",9,7,0.777777777777778,"Japanese"
"eye","count_mass","count noun",9,7,0.777777777777778,"English (American)"
"eyebrow","count_mass","count noun",6,6,1,"Mandarin (Beijing)"
"eyebrow","count_mass","count noun",6,6,1,"Mandarin (Taiwanese)"
"eyebrow","count_mass","count noun",6,6,1,"Spanish (European)"
"eyebrow","count_mass","count noun",6,6,1,"Japanese"
"eyebrow","count_mass","count noun",6,6,1,"Russian"
"eyelash","count_mass","count noun",7,5,0.714285714285714,"Turkish"
"eyelash","count_mass","count noun",7,5,0.714285714285714,"Russian"
"eyelash","count_mass","mass noun",7,2,0.285714285714286,"Turkish"
"eyelash","count_mass","mass noun",7,2,0.285714285714286,"Russian"
"face","count_mass","count noun",8,5,0.625,"Spanish (Peruvian)"
"face","count_mass","count noun",8,5,0.625,"Japanese"
"face","count_mass","count noun",8,5,0.625,"Korean"
"face","count_mass","count noun",8,5,0.625,"English (American)"
"face","count_mass","count noun",8,5,0.625,"Turkish"
"face","count_mass","count noun",8,5,0.625,"Mandarin (Beijing)"
"face","count_mass","count noun",8,5,0.625,"Spanish (Mexican)"
"face","count_mass","count noun",8,5,0.625,"Russian"
"face","count_mass","count noun",8,5,0.625,"French (French)"
"face","count_mass","count noun",8,5,0.625,"Cantonese"
"face","count_mass","count noun",8,5,0.625,"Kiswahili"
"face","count_mass","count noun",8,5,0.625,"Mandarin (Taiwanese)"
"face","count_mass","count noun",8,5,0.625,"Spanish (European)"
"face","count_mass","count noun",8,5,0.625,"English (Australian)"
"face","count_mass","mass noun",8,3,0.375,"Spanish (Peruvian)"
"face","count_mass","mass noun",8,3,0.375,"Japanese"
"face","count_mass","mass noun",8,3,0.375,"Korean"
"face","count_mass","mass noun",8,3,0.375,"English (American)"
"face","count_mass","mass noun",8,3,0.375,"Turkish"
"face","count_mass","mass noun",8,3,0.375,"Mandarin (Beijing)"
"face","count_mass","mass noun",8,3,0.375,"Spanish (Mexican)"
"face","count_mass","mass noun",8,3,0.375,"Russian"
"face","count_mass","mass noun",8,3,0.375,"French (French)"
"face","count_mass","mass noun",8,3,0.375,"Cantonese"
"face","count_mass","mass noun",8,3,0.375,"Kiswahili"
"face","count_mass","mass noun",8,3,0.375,"Mandarin (Taiwanese)"
"face","count_mass","mass noun",8,3,0.375,"Spanish (European)"
"face","count_mass","mass noun",8,3,0.375,"English (Australian)"
"fan","count_mass","count noun",7,6,0.857142857142857,"Mandarin (Beijing)"
"fan","count_mass","count noun",7,6,0.857142857142857,"Mandarin (Beijing)"
