aoa,item_id,item_kind,item_definition,category,lexical_category,uni_lemma,complexity_category,language
30,item_36,word,公雞,animals,nouns,rooster,NA,Mandarin (Taiwanese)
30,item_41,word,綿羊,animals,nouns,sheep,NA,Mandarin (Taiwanese)
30,item_42,word,狼(大野狼),animals,nouns,wolf,NA,Mandarin (Taiwanese)
30,item_43,word,海豚,animals,nouns,dolphin,NA,Mandarin (Taiwanese)
30,item_54,word,蛤蠣(貝殼),animals,nouns,clam,NA,Mandarin (Taiwanese)
30,item_78,word,背,body_parts,nouns,back (body part),NA,Mandarin (Taiwanese)
30,item_98,word,消防車,vehicles,nouns,firetruck,NA,Mandarin (Taiwanese)
30,item_127,word,櫻桃,food_drink,nouns,cherry,NA,Mandarin (Taiwanese)
30,item_130,word,汽水,food_drink,nouns,soda,NA,Mandarin (Taiwanese)
30,item_148,word,包子,food_drink,nouns,bun,NA,Mandarin (Taiwanese)
30,item_151,word,香腸,food_drink,nouns,sausage,NA,Mandarin (Taiwanese)
30,item_152,word,咖啡,food_drink,nouns,coffee,NA,Mandarin (Taiwanese)
30,item_153,word,雞肉,food_drink,nouns,chicken (food),NA,Mandarin (Taiwanese)
30,item_162,word,奶茶,food_drink,nouns,tea,NA,Mandarin (Taiwanese)
30,item_192,word,長褲,clothing,nouns,pants,NA,Mandarin (Taiwanese)
30,item_194,word,裙子,clothing,nouns,dress (object),NA,Mandarin (Taiwanese)
30,item_199,word,涼鞋,clothing,nouns,sandal,NA,Mandarin (Taiwanese)
30,item_222,word,機器人,toys,nouns,robot,NA,Mandarin (Taiwanese)
30,item_223,word,蠟筆,toys,nouns,crayon,NA,Mandarin (Taiwanese)
30,item_224,word,鼓,toys,nouns,drum (object),NA,Mandarin (Taiwanese)
30,item_258,word,銅板(零錢),household,nouns,coin,NA,Mandarin (Taiwanese)
30,item_275,word,叉子,household,nouns,fork,NA,Mandarin (Taiwanese)
30,item_285,word,水壺,household,nouns,bottle,NA,Mandarin (Taiwanese)
30,item_298,word,沙發,furniture_rooms,nouns,couch,NA,Mandarin (Taiwanese)
30,item_300,word,浴室,furniture_rooms,nouns,bathroom,NA,Mandarin (Taiwanese)
30,item_330,word,馬路,outside,nouns,road,NA,Mandarin (Taiwanese)
30,item_333,word,風箏,outside,nouns,kite,NA,Mandarin (Taiwanese)
30,item_335,word,沙子,outside,nouns,sand,NA,Mandarin (Taiwanese)
31,item_28,word,動物,animals,nouns,animal,NA,Mandarin (Taiwanese)
31,item_74,word,腳趾頭,body_parts,nouns,toe,NA,Mandarin (Taiwanese)
31,item_77,word,嘴唇,body_parts,nouns,lip,NA,Mandarin (Taiwanese)
31,item_79,word,下巴,body_parts,nouns,chin,NA,Mandarin (Taiwanese)
31,item_150,word,披薩,food_drink,nouns,pizza,NA,Mandarin (Taiwanese)
31,item_157,word,雞塊,food_drink,nouns,nugget,NA,Mandarin (Taiwanese)
31,item_160,word,三明治,food_drink,nouns,sandwich,NA,Mandarin (Taiwanese)
31,item_161,word,蛋餅,food_drink,nouns,NA,NA,Mandarin (Taiwanese)
31,item_166,word,可樂,food_drink,nouns,coke,NA,Mandarin (Taiwanese)
31,item_193,word,短褲,clothing,nouns,shorts,NA,Mandarin (Taiwanese)
31,item_200,word,布鞋(運動鞋),clothing,nouns,sneaker,NA,Mandarin (Taiwanese)
31,item_221,word,禮物,toys,nouns,present,NA,Mandarin (Taiwanese)
31,item_253,word,瓶子,household,nouns,bottle,NA,Mandarin (Taiwanese)
31,item_255,word,鍋子,household,nouns,pot,NA,Mandarin (Taiwanese)
31,item_256,word,盒子,household,nouns,box,NA,Mandarin (Taiwanese)
31,item_279,word,拖把,household,nouns,mop (object),NA,Mandarin (Taiwanese)
31,item_282,word,水桶,household,nouns,bucket,NA,Mandarin (Taiwanese)
31,item_331,word,土/泥土,outside,nouns,mud,NA,Mandarin (Taiwanese)
31,item_332,word,打雷,outside,nouns,thunder,NA,Mandarin (Taiwanese)
31,item_334,word,天空,outside,nouns,sky,NA,Mandarin (Taiwanese)
32,item_30,word,鹿,animals,nouns,deer,NA,Mandarin (Taiwanese)
32,item_38,word,蒼蠅,animals,nouns,fly (animal),NA,Mandarin (Taiwanese)
32,item_45,word,鵝,animals,nouns,goose,NA,Mandarin (Taiwanese)
32,item_47,word,松鼠,animals,nouns,squirrel,NA,Mandarin (Taiwanese)
32,item_49,word,鴿子,animals,nouns,pigeon,NA,Mandarin (Taiwanese)
32,item_50,word,母雞,animals,nouns,hen,NA,Mandarin (Taiwanese)
32,item_80,word,膝蓋,body_parts,nouns,knee,NA,Mandarin (Taiwanese)
32,item_81,word,肩膀,body_parts,nouns,shoulder,NA,Mandarin (Taiwanese)
32,item_100,word,直昇機,vehicles,nouns,helicopter,NA,Mandarin (Taiwanese)
32,item_101,word,吊車,vehicles,nouns,crane,NA,Mandarin (Taiwanese)
32,item_132,word,梨子,food_drink,nouns,pear,NA,Mandarin (Taiwanese)
32,item_155,word,爆米花,food_drink,nouns,popcorn,NA,Mandarin (Taiwanese)
32,item_156,word,口香糖,food_drink,nouns,gum,NA,Mandarin (Taiwanese)
32,item_169,word,醬油,food_drink,nouns,soy sauce,NA,Mandarin (Taiwanese)
32,item_173,word,冰棒,food_drink,nouns,popsicle,NA,Mandarin (Taiwanese)
32,item_198,word,雨衣,clothing,nouns,raincoat,NA,Mandarin (Taiwanese)
32,item_204,word,珠珠,clothing,nouns,beads,NA,Mandarin (Taiwanese)
32,item_228,word,球棒,toys,nouns,bat (object),NA,Mandarin (Taiwanese)
32,item_254,word,收音機/音響,household,nouns,radio,NA,Mandarin (Taiwanese)
32,item_277,word,插頭,household,nouns,plug,NA,Mandarin (Taiwanese)
32,item_278,word,籃子,household,nouns,basket,NA,Mandarin (Taiwanese)
32,item_281,word,刷子,household,nouns,brush (object),NA,Mandarin (Taiwanese)
32,item_299,word,臥(房)室,furniture_rooms,nouns,bedroom,NA,Mandarin (Taiwanese)
32,item_301,word,水槽(洗手檯),furniture_rooms,nouns,sink,NA,Mandarin (Taiwanese)
32,item_308,word,櫃子,furniture_rooms,nouns,cupboard,NA,Mandarin (Taiwanese)
32,item_327,word,雲,outside,nouns,cloud,NA,Mandarin (Taiwanese)
33,item_46,word,貓頭鷹,animals,nouns,owl,NA,Mandarin (Taiwanese)
33,item_48,word,鯊魚,animals,nouns,shark,NA,Mandarin (Taiwanese)
33,item_51,word,老鷹,animals,nouns,eagle,NA,Mandarin (Taiwanese)
33,item_94,word,三輪車,vehicles,nouns,tricycle,NA,Mandarin (Taiwanese)
33,item_158,word,點心,food_drink,nouns,snack,NA,Mandarin (Taiwanese)
33,item_159,word,檸檬,food_drink,nouns,lemon,NA,Mandarin (Taiwanese)
33,item_164,word,奇異果,food_drink,nouns,kiwi,NA,Mandarin (Taiwanese)
33,item_167,word,蕃茄醬,food_drink,nouns,ketchup,NA,Mandarin (Taiwanese)
33,item_168,word,豆子,food_drink,nouns,peas,NA,Mandarin (Taiwanese)
33,item_171,word,果醬,food_drink,nouns,jam,NA,Mandarin (Taiwanese)
33,item_201,word,項鍊,clothing,nouns,necklace,NA,Mandarin (Taiwanese)
33,item_208,word,睡衣(褲),clothing,nouns,pajamas,NA,Mandarin (Taiwanese)
33,item_225,word,黏土,toys,nouns,play dough,NA,Mandarin (Taiwanese)
33,item_226,word,膠水,toys,nouns,glue (object),NA,Mandarin (Taiwanese)
33,item_227,word,手槍,toys,nouns,gun,NA,Mandarin (Taiwanese)
33,item_283,word,玻璃(玻璃杯),household,nouns,glasses,NA,Mandarin (Taiwanese)
17,item_145,word,gol,toys,nouns,goal,NA,Spanish (Peruvian)
18,item_70,word,gato,animals,nouns,cat,NA,Spanish (Peruvian)
18,item_144,word,globo,toys,nouns,balloon,NA,Spanish (Peruvian)
18,item_156,word,pelota,toys,nouns,ball,NA,Spanish (Peruvian)
19,item_128,word,mano(s),body_parts,nouns,hand,NA,Spanish (Peruvian)
20,item_129,word,nariz,body_parts,nouns,nose,NA,Spanish (Peruvian)
20,item_195,word,comida/papa,food_drink,nouns,food,NA,Spanish (Peruvian)
21,item_130,word,ojo(s),body_parts,nouns,eye,NA,Spanish (Peruvian)
21,item_341,word,luz,household,nouns,light (object),NA,Spanish (Peruvian)
22,item_133,word,pie(s),body_parts,nouns,foot,NA,Spanish (Peruvian)
23,item_273,word,calle,outside,nouns,street,NA,Spanish (Peruvian)
23,item_313,word,cama,household,nouns,bed,NA,Spanish (Peruvian)
25,item_259,word,pañal,clothing,nouns,diaper,NA,Spanish (Peruvian)
26,item_96,word,vaca,animals,nouns,cow,NA,Spanish (Peruvian)
26,item_132,word,oreja(s),body_parts,nouns,ear,NA,Spanish (Peruvian)
26,item_135,word,poto,body_parts,nouns,butt,NA,Spanish (Peruvian)
26,item_167,word,avión,vehicles,nouns,airplane,NA,Spanish (Peruvian)
26,item_228,word,plátano,food_drink,nouns,plantain,NA,Spanish (Peruvian)
26,item_229,word,pollo,food_drink,nouns,chicken (food),NA,Spanish (Peruvian)
26,item_241,word,yogurt,food_drink,nouns,yogurt,NA,Spanish (Peruvian)
26,item_300,word,sol,outside,nouns,sun,NA,Spanish (Peruvian)
27,item_87,word,pollito,animals,nouns,chicken (animal),NA,Spanish (Peruvian)
27,item_117,word,barriga/panza,body_parts,nouns,tummy,NA,Spanish (Peruvian)
27,item_123,word,dedo(s),body_parts,nouns,finger,NA,Spanish (Peruvian)
27,item_206,word,jugo,food_drink,nouns,juice,NA,Spanish (Peruvian)
27,item_257,word,media(s),clothing,nouns,tights,NA,Spanish (Peruvian)
27,item_258,word,pantalón(es),clothing,nouns,pants,NA,Spanish (Peruvian)
27,item_290,word,parque,outside,nouns,park,NA,Spanish (Peruvian)
27,item_315,word,celular,household,nouns,telephone,NA,Spanish (Peruvian)
28,item_139,word,caja,toys,nouns,NA,NA,Spanish (Peruvian)
28,item_211,word,mamadera/biberón,food_drink,nouns,bottle,NA,Spanish (Peruvian)
28,item_269,word,árbol,outside,nouns,tree,NA,Spanish (Peruvian)
28,item_331,word,cepillo/escobilla (de dientes),household,nouns,toothbrush,NA,Spanish (Peruvian)
28,item_344,word,mesa,household,nouns,table,NA,Spanish (Peruvian)
29,item_68,word,elefante,animals,nouns,elephant,NA,Spanish (Peruvian)
29,item_75,word,león,animals,nouns,lion,NA,Spanish (Peruvian)
29,item_120,word,cara,body_parts,nouns,face,NA,Spanish (Peruvian)
29,item_192,word,chocolate,food_drink,nouns,chocolate,NA,Spanish (Peruvian)
29,item_285,word,luna,outside,nouns,moon,NA,Spanish (Peruvian)
29,item_309,word,basura,household,nouns,trash,NA,Spanish (Peruvian)
29,item_336,word,jabón,household,nouns,soap,NA,Spanish (Peruvian)
30,item_57,word,araña,animals,nouns,spider,NA,Spanish (Peruvian)
30,item_64,word,conejo,animals,nouns,bunny,NA,Spanish (Peruvian)
30,item_119,word,brazo(s),body_parts,nouns,arm,NA,Spanish (Peruvian)
30,item_126,word,lengua,body_parts,nouns,tongue,NA,Spanish (Peruvian)
30,item_131,word,ombligo,body_parts,nouns,belly button,NA,Spanish (Peruvian)
30,item_164,word,tambor,toys,nouns,drum (object),NA,Spanish (Peruvian)
30,item_181,word,tren,vehicles,nouns,train,NA,Spanish (Peruvian)
30,item_199,word,fruta,food_drink,nouns,fruit,NA,Spanish (Peruvian)
30,item_213,word,manzana,food_drink,nouns,apple,NA,Spanish (Peruvian)
30,item_267,word,zapatilla(s),clothing,nouns,shoe,NA,Spanish (Peruvian)
30,item_280,word,estrella(s),outside,nouns,star,NA,Spanish (Peruvian)
30,item_312,word,cajón,household,nouns,drawer,NA,Spanish (Peruvian)
30,item_351,word,puerta,household,nouns,door,NA,Spanish (Peruvian)
30,item_366,word,toallitas húmedas,household,nouns,NA,NA,Spanish (Peruvian)
18,item_313,word,chupete,household,nouns,pacifier,NA,Spanish (European)
19,item_160,word,pelota,toys,nouns,ball,NA,Spanish (European)
19,item_207,word,galleta,food_drink,nouns,cookie,NA,Spanish (European)
20,item_135,word,pié/s,body_parts,nouns,foot,NA,Spanish (European)
20,item_176,word,coche,vehicles,nouns,car,NA,Spanish (European)
20,item_190,word,biberón,food_drink,nouns,bottle,NA,Spanish (European)
20,item_225,word,patata/s,food_drink,nouns,potato,NA,Spanish (European)
20,item_271,word,zapato/s,clothing,nouns,shoe,NA,Spanish (European)
20,item_333,word,luz,household,nouns,light (object),NA,Spanish (European)
21,item_65,word,gato,animals,nouns,cat,NA,Spanish (European)
21,item_82,word,perro,animals,nouns,dog,NA,Spanish (European)
21,item_130,word,mano/s,body_parts,nouns,hand,NA,Spanish (European)
21,item_131,word,nariz,body_parts,nouns,nose,NA,Spanish (European)
21,item_132,word,ojos,body_parts,nouns,eye,NA,Spanish (European)
21,item_149,word,globo,toys,nouns,balloon,NA,Spanish (European)
21,item_180,word,moto,vehicles,nouns,motorcycle,NA,Spanish (European)
21,item_195,word,carne (chicha),food_drink,nouns,meat,NA,Spanish (European)
21,item_241,word,yogur,food_drink,nouns,yogurt,NA,Spanish (European)
22,item_56,word,caballo,animals,nouns,horse,NA,Spanish (European)
22,item_81,word,pato,animals,nouns,duck,NA,Spanish (European)
22,item_83,word,pez,animals,nouns,fish (animal),NA,Spanish (European)
22,item_92,word,vaca,animals,nouns,cow,NA,Spanish (European)
22,item_124,word,culo,body_parts,nouns,butt,NA,Spanish (European)
22,item_140,word,balón,toys,nouns,ball,NA,Spanish (European)
22,item_145,word,cuento/libro,toys,nouns,book,NA,Spanish (European)
22,item_150,word,gol,toys,nouns,goal,NA,Spanish (European)
22,item_171,word,avión,vehicles,nouns,airplane,NA,Spanish (European)
22,item_183,word,tren,vehicles,nouns,train,NA,Spanish (European)
22,item_212,word,leche,food_drink,nouns,milk,NA,Spanish (European)
22,item_243,word,zumo,food_drink,nouns,juice,NA,Spanish (European)
22,item_252,word,calcetín/es,clothing,nouns,sock,NA,Spanish (European)
22,item_263,word,pañal,clothing,nouns,diaper,NA,Spanish (European)
22,item_310,word,cama,household,nouns,bed,NA,Spanish (European)
22,item_318,word,cuchara,household,nouns,spoon,NA,Spanish (European)
22,item_350,word,silla,household,nouns,chair,NA,Spanish (European)
23,item_63,word,elefante,animals,nouns,elephant,NA,Spanish (European)
23,item_79,word,pájaro,animals,nouns,bird,NA,Spanish (European)
23,item_121,word,cara,body_parts,nouns,face,NA,Spanish (European)
23,item_125,word,dedo/s,body_parts,nouns,finger,NA,Spanish (European)
23,item_126,word,dientes,body_parts,nouns,tooth,NA,Spanish (European)
23,item_134,word,oreja/s,body_parts,nouns,ear,NA,Spanish (European)
23,item_156,word,osito,toys,nouns,teddybear,NA,Spanish (European)
23,item_158,word,papel,toys,nouns,paper,NA,Spanish (European)
23,item_170,word,autobús/bus,vehicles,nouns,bus,NA,Spanish (European)
23,item_173,word,bici,vehicles,nouns,bicycle,NA,Spanish (European)
23,item_174,word,camión,vehicles,nouns,truck,NA,Spanish (European)
23,item_194,word,caramelo,food_drink,nouns,candy,NA,Spanish (European)
23,item_197,word,chocolate,food_drink,nouns,chocolate,NA,Spanish (European)
23,item_200,word,chupa-chups,food_drink,nouns,lollipop,NA,Spanish (European)
23,item_208,word,gusanitos,food_drink,nouns,chips,NA,Spanish (European)
23,item_211,word,jamón (york),food_drink,nouns,ham,NA,Spanish (European)
23,item_259,word,gorro,clothing,nouns,hat,NA,Spanish (European)
23,item_270,word,zapatilla/s,clothing,nouns,sneaker,NA,Spanish (European)
23,item_320,word,cuna,household,nouns,crib,NA,Spanish (European)
23,item_334,word,llaves,household,nouns,key,NA,Spanish (European)
23,item_337,word,mesa,household,nouns,table,NA,Spanish (European)
23,item_346,word,puerta,household,nouns,door,NA,Spanish (European)
23,item_354,word,teléfono,household,nouns,telephone,NA,Spanish (European)
23,item_361,word,vaso,household,nouns,glass,NA,Spanish (European)
24,item_54,word,bicho,animals,nouns,bug,NA,Spanish (European)
24,item_64,word,gallina,animals,nouns,chicken (animal),NA,Spanish (European)
24,item_69,word,león,animals,nouns,lion,NA,Spanish (European)
24,item_74,word,mono,animals,nouns,monkey,NA,Spanish (European)
24,item_76,word,oso,animals,nouns,bear,NA,Spanish (European)
24,item_120,word,brazos,body_parts,nouns,arm,NA,Spanish (European)
24,item_128,word,lengua,body_parts,nouns,tongue,NA,Spanish (European)
24,item_136,word,pierna/s (pata/s),body_parts,nouns,leg,NA,Spanish (European)
24,item_138,word,tripa,body_parts,nouns,gut,NA,Spanish (European)
24,item_144,word,cubo,toys,nouns,blocks,NA,Spanish (European)
24,item_147,word,fotos (cámara),toys,nouns,photo,NA,Spanish (European)
24,item_152,word,juguete,toys,nouns,toy (object),NA,Spanish (European)
24,item_153,word,lápiz,toys,nouns,pen/pencil,NA,Spanish (European)
24,item_154,word,muñeca,toys,nouns,doll,NA,Spanish (European)
24,item_218,word,manzana,food_drink,nouns,apple,NA,Spanish (European)
24,item_229,word,plátano,food_drink,nouns,plantain,NA,Spanish (European)
24,item_233,word,queso (quesitos),food_drink,nouns,cheese,NA,Spanish (European)
24,item_236,word,sopa,food_drink,nouns,soup,NA,Spanish (European)
24,item_249,word,bota/s,clothing,nouns,boots,NA,Spanish (European)
24,item_258,word,gafas,clothing,nouns,glasses,NA,Spanish (European)
24,item_262,word,pantalón/es,clothing,nouns,pants,NA,Spanish (European)
24,item_265,word,pijima,clothing,nouns,pajamas,NA,Spanish (European)
24,item_305,word,basura,household,nouns,trash,NA,Spanish (European)
24,item_307,word,bañera,household,nouns,bathtub,NA,Spanish (European)
24,item_308,word,baño,household,nouns,bath,NA,Spanish (European)
24,item_314,word,cocina,household,nouns,kitchen,NA,Spanish (European)
24,item_315,word,colonia,household,nouns,neighborhood,NA,Spanish (European)
24,item_317,word,crema,household,nouns,NA,NA,Spanish (European)
24,item_329,word,jabón,household,nouns,soap,NA,Spanish (European)
24,item_343,word,peine,household,nouns,comb (object),NA,Spanish (European)
24,item_345,word,plato,household,nouns,plate,NA,Spanish (European)
24,item_348,word,reloj,household,nouns,clock,NA,Spanish (European)
24,item_352,word,suelo,household,nouns,floor,NA,Spanish (European)
24,item_355,word,televisión,household,nouns,tv,NA,Spanish (European)
24,item_356,word,tenedor,household,nouns,fork,NA,Spanish (European)
25,item_57,word,caracol,animals,nouns,snail,NA,Spanish (European)
25,item_59,word,cerdo,animals,nouns,pig,NA,Spanish (European)
25,item_61,word,conejo,animals,nouns,bunny,NA,Spanish (European)
25,item_77,word,oveja,animals,nouns,sheep,NA,Spanish (European)
25,item_84,word,pollito,animals,nouns,chick,NA,Spanish (European)
25,item_85,word,rana,animals,nouns,frog,NA,Spanish (European)
25,item_139,word,uña,body_parts,nouns,fingernail,NA,Spanish (European)
25,item_142,word,caja,toys,nouns,box,NA,Spanish (European)
25,item_155,word,música,toys,nouns,music,NA,Spanish (European)
25,item_157,word,palo,toys,nouns,stick,NA,Spanish (European)
25,item_168,word,tambor,toys,nouns,drum (object),NA,Spanish (European)
25,item_172,word,barco,vehicles,nouns,boat,NA,Spanish (European)
25,item_187,word,arroz,food_drink,nouns,rice,NA,Spanish (European)
25,item_199,word,chuches,food_drink,nouns,sweets,NA,Spanish (European)
25,item_202,word,comida,food_drink,nouns,food,NA,Spanish (European)
25,item_210,word,huevo,food_drink,nouns,egg,NA,Spanish (European)
25,item_220,word,naranja,food_drink,nouns,orange (food),NA,Spanish (European)
25,item_226,word,pera,food_drink,nouns,pear,NA,Spanish (European)
25,item_230,word,pollo,food_drink,nouns,chicken (food),NA,Spanish (European)
25,item_232,word,puré,food_drink,nouns,NA,NA,Spanish (European)
25,item_234,word,salchicha/s,food_drink,nouns,sausage,NA,Spanish (European)
25,item_239,word,torilla,food_drink,nouns,NA,NA,Spanish (European)
25,item_244,word,abrigo,clothing,nouns,coat,NA,Spanish (European)
25,item_245,word,babero,clothing,nouns,bib,NA,Spanish (European)
25,item_312,word,cepillo,household,nouns,brush (object),NA,Spanish (European)
25,item_323,word,escalera,household,nouns,stairs,NA,Spanish (European)
26,item_67,word,hormiga,animals,nouns,ant,NA,Spanish (European)
26,item_68,word,jirafa,animals,nouns,giraffe,NA,Spanish (European)
26,item_70,word,lobo,animals,nouns,wolf,NA,Spanish (European)
26,item_72,word,mariposa,animals,nouns,butterfly,NA,Spanish (European)
26,item_75,word,mosca,animals,nouns,fly (animal),NA,Spanish (European)
26,item_87,word,ratón,animals,nouns,mouse,NA,Spanish (European)
26,item_90,word,toro,animals,nouns,bull,NA,Spanish (European)
26,item_91,word,tortuga,animals,nouns,turtle,NA,Spanish (European)
26,item_118,word,barriga,body_parts,nouns,tummy,NA,Spanish (European)
26,item_133,word,ombligo,body_parts,nouns,belly button,NA,Spanish (European)
26,item_141,word,bolígrafo/boli,toys,nouns,pen,NA,Spanish (European)
26,item_148,word,fútbol,toys,nouns,ball,NA,Spanish (European)
26,item_159,word,payaso,toys,nouns,clown,NA,Spanish (European)
26,item_162,word,pintura,toys,nouns,painting,NA,Spanish (European)
26,item_185,word,aceituna/s,food_drink,nouns,olive,NA,Spanish (European)
26,item_188,word,azúcar,food_drink,nouns,sugar,NA,Spanish (European)
26,item_201,word,colacao,food_drink,nouns,cocoa,NA,Spanish (European)
26,item_216,word,macarrones,food_drink,nouns,pasta,NA,Spanish (European)
26,item_227,word,pescado,food_drink,nouns,fish (food),NA,Spanish (European)
26,item_238,word,tomate,food_drink,nouns,tomato,NA,Spanish (European)
26,item_250,word,botón,clothing,nouns,button,NA,Spanish (European)
26,item_251,word,bufanda,clothing,nouns,scarf,NA,Spanish (European)
26,item_253,word,camiseta,clothing,nouns,shirt,NA,Spanish (European)
26,item_260,word,guantes,clothing,nouns,glove,NA,Spanish (European)
26,item_309,word,botella,household,nouns,bottle,NA,Spanish (European)
26,item_319,word,cuchillo,household,nouns,knife,NA,Spanish (European)
26,item_325,word,esponja,household,nouns,sponge,NA,Spanish (European)
26,item_328,word,habitación/cuarto,household,nouns,room,NA,Spanish (European)
26,item_330,word,jarabe,household,nouns,syrup,NA,Spanish (European)
26,item_351,word,sofá,household,nouns,couch,NA,Spanish (European)
26,item_359,word,toalla,household,nouns,towel,NA,Spanish (European)
27,item_60,word,cocodrilo,animals,nouns,crocodile,NA,Spanish (European)
27,item_78,word,paloma,animals,nouns,pigeon,NA,Spanish (European)
27,item_89,word,tigre,animals,nouns,tiger,NA,Spanish (European)
27,item_123,word,cuello,body_parts,nouns,neck,NA,Spanish (European)
27,item_127,word,labios,body_parts,nouns,lip,NA,Spanish (European)
27,item_167,word,rueda,toys,nouns,wheel,NA,Spanish (European)
27,item_175,word,carro/carrito,vehicles,nouns,trolley,NA,Spanish (European)
27,item_182,word,tractor,vehicles,nouns,tractor,NA,Spanish (European)
27,item_184,word,triciclo,vehicles,nouns,tricycle,NA,Spanish (European)
27,item_192,word,bocadillo,food_drink,nouns,sandwich,NA,Spanish (European)
27,item_198,word,chorizo,food_drink,nouns,sausage,NA,Spanish (European)
27,item_203,word,croqueta/s,food_drink,nouns,croquette,NA,Spanish (European)
27,item_205,word,fresa/s,food_drink,nouns,strawberry,NA,Spanish (European)
27,item_206,word,fruta,food_drink,nouns,fruit,NA,Spanish (European)
27,item_209,word,helado,food_drink,nouns,ice cream,NA,Spanish (European)
27,item_237,word,tarta,food_drink,nouns,cake,NA,Spanish (European)
27,item_254,word,chaqueta,clothing,nouns,jacket,NA,Spanish (European)
27,item_261,word,jersey,clothing,nouns,sweater,NA,Spanish (European)
27,item_264,word,pendientes,clothing,nouns,earring,NA,Spanish (European)
27,item_266,word,ropa,clothing,nouns,clothes,NA,Spanish (European)
27,item_304,word,almohada,household,nouns,pillow,NA,Spanish (European)
27,item_327,word,grifo,household,nouns,faucet,NA,Spanish (European)
27,item_332,word,lavadora,household,nouns,washing machine,NA,Spanish (European)
27,item_340,word,móvil,household,nouns,cell phone,NA,Spanish (European)
27,item_344,word,pila,household,nouns,battery,NA,Spanish (European)
27,item_349,word,salón,household,nouns,living room,NA,Spanish (European)
27,item_353,word,taza,household,nouns,cup,NA,Spanish (European)
27,item_358,word,tijeras,household,nouns,scissors,NA,Spanish (European)
27,item_360,word,toallitas,household,nouns,towel,NA,Spanish (European)
28,item_55,word,burro,animals,nouns,donkey,NA,Spanish (European)
28,item_88,word,serpiente,animals,nouns,snake,NA,Spanish (European)
28,item_137,word,rodillas,body_parts,nouns,knee,NA,Spanish (European)
28,item_164,word,pulsera,toys,nouns,bracelet,NA,Spanish (European)
28,item_193,word,bollo,food_drink,nouns,bun,NA,Spanish (European)
28,item_196,word,cereales,food_drink,nouns,cereal,NA,Spanish (European)
28,item_214,word,lentejas,food_drink,nouns,beans,NA,Spanish (European)
28,item_228,word,piruleta,food_drink,nouns,lollipop,NA,Spanish (European)
28,item_240,word,uvas,food_drink,nouns,grapes,NA,Spanish (European)
28,item_246,word,baby,clothing,nouns,NA,NA,Spanish (European)
28,item_247,word,bañador,clothing,nouns,swimsuit,NA,Spanish (European)
28,item_316,word,cojín,household,nouns,cushion,NA,Spanish (European)
28,item_321,word,ducha,household,nouns,shower,NA,Spanish (European)
28,item_324,word,escoba,household,nouns,broom,NA,Spanish (European)
28,item_331,word,lavabo,household,nouns,sink,NA,Spanish (European)
28,item_339,word,monedas,household,nouns,coin,NA,Spanish (European)
28,item_341,word,nevera/frigorífico,household,nouns,refrigerator,NA,Spanish (European)
28,item_347,word,radio,household,nouns,radio,NA,Spanish (European)
29,item_51,word,animal,animals,nouns,animal,NA,Spanish (European)
29,item_52,word,araña,animals,nouns,spider,NA,Spanish (European)
29,item_66,word,gusano,animals,nouns,worm,NA,Spanish (European)
29,item_71,word,loro,animals,nouns,parrot,NA,Spanish (European)
29,item_73,word,mariquita,animals,nouns,ladybug,NA,Spanish (European)
29,item_116,word,barba,body_parts,nouns,beard,NA,Spanish (European)
29,item_119,word,bigote,body_parts,nouns,mustache,NA,Spanish (European)
29,item_122,word,cejas,body_parts,nouns,eyebrow,NA,Spanish (European)
29,item_143,word,cartas,toys,nouns,card,NA,Spanish (European)
29,item_146,word,cocinitas,toys,nouns,NA,NA,Spanish (European)
29,item_151,word,guitarra,toys,nouns,guitar,NA,Spanish (European)
29,item_163,word,puzzle/rompecabezas,toys,nouns,puzzle,NA,Spanish (European)
29,item_166,word,rastrillo,toys,nouns,rake (object),NA,Spanish (European)
29,item_169,word,ambulancia,vehicles,nouns,ambulance,NA,Spanish (European)
29,item_177,word,coche policía,vehicles,nouns,police car,NA,Spanish (European)
29,item_178,word,grúa,vehicles,nouns,crane,NA,Spanish (European)
29,item_179,word,helicóptero,vehicles,nouns,helicopter,NA,Spanish (European)
29,item_204,word,filete,food_drink,nouns,steak,NA,Spanish (European)
29,item_215,word,limón,food_drink,nouns,lemon,NA,Spanish (European)
29,item_217,word,mandarina,food_drink,nouns,tangerine,NA,Spanish (European)
29,item_219,word,melón,food_drink,nouns,melon,NA,Spanish (European)
29,item_231,word,potito,food_drink,nouns,applesauce,NA,Spanish (European)
29,item_242,word,zanahoria,food_drink,nouns,carrot,NA,Spanish (European)
29,item_248,word,body,clothing,nouns,NA,NA,Spanish (European)
29,item_268,word,sombrero,clothing,nouns,hat,NA,Spanish (European)
29,item_269,word,vestido,clothing,nouns,dress (object),NA,Spanish (European)
29,item_326,word,garaje/cochera,household,nouns,garage,NA,Spanish (European)
29,item_335,word,martillo,household,nouns,hammer,NA,Spanish (European)
29,item_342,word,pasillo,household,nouns,corridor,NA,Spanish (European)
29,item_357,word,terraza,household,nouns,terrace,NA,Spanish (European)
29,item_362,word,vídeo,household,nouns,video,NA,Spanish (European)
30,item_53,word,abeja,animals,nouns,bee,NA,Spanish (European)
30,item_62,word,dinosaurio,animals,nouns,dinosaur,NA,Spanish (European)
30,item_161,word,piano,toys,nouns,piano,NA,Spanish (European)
